id,sex,mouth,face,eyebrow,eyes,nose,hair,body,dress,color_hair,color_eyebrow,eyeslid,color_face,check,comment
22715,0,90400.0,50140.0,130160.0,120300.0,60100.0,20440.0,40020.0,30360.0,11.0,5.0,110180.0,2.0,False,data:color
22714,0,90240.0,50040.0,130640.0,120140.0,60020.0,20240.0,40020.0,31520.0,10.0,1.0,110140.0,0.0,False,data:color
22713,0,90443.0,50119.0,130020.0,120482.0,60200.0,20542.0,40020.0,31466.0,10.0,1.0,110020.0,2.0,False,data:color
22712,0,90440.0,50020.0,130140.0,120300.0,60080.0,21000.0,40020.0,30360.0,8.0,9.0,110080.0,2.0,True,data:color
22711,0,90380.0,50020.0,130420.0,120023.0,60145.0,20730.0,40020.0,30581.0,2.0,10.0,110140.0,0.0,True,data:color
22710,0,90660.0,50020.0,130700.0,120140.0,60100.0,20800.0,40020.0,30221.0,1.0,1.0,110180.0,3.0,False,data:color
22709,0,90220.0,50119.0,130580.0,120720.0,60145.0,20545.0,40020.0,30260.0,8.0,4.0,110040.0,3.0,False,data:color
22708,0,90340.0,50140.0,130381.0,120400.0,60080.0,20630.0,40020.0,30542.0,12.0,4.0,110200.0,2.0,True,data:color
22707,1,90760.0,55120.0,130860.0,120601.0,60080.0,25740.0,40020.0,30421.0,11.0,9.0,110080.0,5.0,False,data:color
22706,1,90781.0,55060.0,130300.0,120460.0,60020.0,25344.0,40020.0,31800.0,1.0,2.0,110040.0,2.0,False,data:color
22705,0,90560.0,50040.0,130860.0,120140.0,60140.0,21280.0,40020.0,30102.0,7.0,3.0,110140.0,4.0,False,data:color
22704,0,90020.0,50120.0,130830.0,120020.0,60100.0,20583.0,40020.0,30575.0,15.0,3.0,110045.0,0.0,False,data:color
22703,0,90060.0,50060.0,130620.0,120023.0,60040.0,20841.0,40020.0,32340.0,8.0,4.0,110045.0,3.0,False,data:color
22702,0,90360.0,50120.0,130340.0,120140.0,60180.0,20583.0,40020.0,30920.0,6.0,7.0,110180.0,1.0,False,data:color
22701,0,90240.0,50020.0,130361.0,120140.0,60080.0,20080.0,40020.0,30120.0,8.0,6.0,110080.0,0.0,False,data:color
22700,0,90601.0,50040.0,130830.0,120510.0,60200.0,20545.0,40020.0,30450.0,10.0,7.0,110020.0,1.0,False,data:color
22699,0,90220.0,50060.0,130120.0,120345.0,60180.0,20730.0,40020.0,30541.0,2.0,10.0,110200.0,0.0,False,data:color
22698,0,90562.0,50020.0,130441.0,120601.0,60040.0,20841.0,40020.0,31445.0,7.0,6.0,110140.0,1.0,False,data:color
22697,0,90260.0,50060.0,130400.0,120510.0,60060.0,20680.0,40020.0,32340.0,13.0,5.0,110080.0,2.0,True,data:color
22696,0,90240.0,50020.0,130381.0,120140.0,60145.0,20520.0,40020.0,30205.0,12.0,4.0,110020.0,3.0,False,data:color
22695,0,90040.0,50080.0,130140.0,120022.0,60140.0,20740.0,40020.0,30962.0,15.0,3.0,110200.0,2.0,False,data:color
22694,0,90442.0,50030.0,130300.0,120800.0,60040.0,20770.0,40020.0,30940.0,12.0,4.0,110120.0,3.0,True,data:color
22693,0,90442.0,50060.0,130100.0,120760.0,60120.0,20860.0,40020.0,30573.0,2.0,10.0,110040.0,0.0,False,data:color
22692,0,90100.0,50030.0,130830.0,120600.0,60180.0,20100.0,40020.0,32320.0,1.0,7.0,110020.0,2.0,False,data:color
22691,0,90562.0,50140.0,130600.0,120520.0,60120.0,20600.0,40020.0,31980.0,9.0,4.0,110045.0,0.0,False,data:color
22690,0,90561.0,50060.0,130140.0,120400.0,60155.0,21290.0,40020.0,31800.0,7.0,6.0,110100.0,1.0,True,data:color
22689,0,90200.0,50160.0,130520.0,120345.0,60020.0,20820.0,40020.0,30120.0,9.0,3.0,110100.0,2.0,False,data:color
22688,0,90490.0,50070.0,130620.0,120420.0,60155.0,20660.0,40020.0,30570.0,13.0,5.0,110080.0,2.0,False,data:color
22687,1,90562.0,55160.0,130180.0,120520.0,60100.0,25683.0,40020.0,32380.0,9.0,6.0,110020.0,3.0,False,data:color
22686,0,90060.0,50030.0,130860.0,120630.0,60020.0,20480.0,40020.0,30783.0,7.0,5.0,110120.0,1.0,False,data:color
22685,1,90240.0,55070.0,130442.0,120140.0,60040.0,26105.0,40020.0,30101.0,4.0,4.0,110200.0,4.0,False,data:color
22684,0,90564.0,50119.0,130160.0,120040.0,60020.0,21020.0,40020.0,31880.0,13.0,5.0,110120.0,0.0,True,data:color
22683,0,90321.0,50140.0,130600.0,120620.0,60155.0,20281.0,40020.0,30221.0,8.0,5.0,110080.0,0.0,False,data:color
22682,1,90240.0,55120.0,130340.0,120200.0,60145.0,25860.0,40020.0,30880.0,9.0,0.0,110200.0,3.0,False,data:color
22681,0,90560.0,50119.0,130860.0,120140.0,60060.0,20820.0,40020.0,31761.0,9.0,2.0,110140.0,3.0,True,data:color
22680,0,90460.0,50020.0,130770.0,120240.0,60145.0,20840.0,40020.0,31460.0,11.0,5.0,110040.0,1.0,True,data:color
22679,0,90260.0,50180.0,130340.0,120240.0,60140.0,20542.0,40020.0,30700.0,4.0,4.0,110080.0,0.0,False,data:color
22678,1,90621.0,55160.0,130680.0,120560.0,60160.0,25541.0,40020.0,31920.0,13.0,6.0,110040.0,2.0,False,data:color
22677,0,90441.0,50030.0,130600.0,120280.0,60145.0,20581.0,40020.0,30579.0,6.0,6.0,110100.0,2.0,True,data:color
22676,1,90280.0,55200.0,130850.0,120780.0,60120.0,26080.0,40020.0,30102.0,9.0,3.0,110020.0,3.0,False,data:color
22675,0,90200.0,50040.0,130160.0,120180.0,60040.0,21290.0,40020.0,30571.0,7.0,3.0,110040.0,1.0,False,data:color
22674,0,90140.0,50070.0,130760.0,120780.0,60180.0,20290.0,40020.0,32380.0,9.0,1.0,110040.0,2.0,True,data:color
22673,0,90780.0,50070.0,130180.0,120581.0,60040.0,20730.0,40020.0,30860.0,10.0,5.0,110200.0,1.0,True,data:color
22672,0,90656.0,50040.0,130780.0,120480.0,60145.0,20140.0,40020.0,30800.0,14.0,2.0,110040.0,4.0,False,data:color
22671,1,90540.0,55050.0,130320.0,120481.0,60145.0,25641.0,40020.0,30965.0,13.0,8.0,110020.0,2.0,False,data:color
22670,0,90240.0,50040.0,130020.0,120140.0,60140.0,21000.0,40020.0,32266.0,7.0,6.0,110080.0,2.0,False,data:color
22669,1,90490.0,55140.0,130100.0,120180.0,60145.0,26000.0,40020.0,30579.0,8.0,3.0,110080.0,1.0,False,data:color
22668,0,90020.0,50140.0,130830.0,120620.0,60040.0,21280.0,40020.0,32142.0,8.0,7.0,110020.0,0.0,False,data:color
22667,0,90200.0,50070.0,130440.0,120400.0,60120.0,20100.0,40020.0,30920.0,12.0,9.0,110180.0,3.0,False,data:color
22666,0,90080.0,50030.0,130200.0,120200.0,60080.0,20220.0,40020.0,30120.0,2.0,3.0,110100.0,0.0,False,data:color
22665,0,90480.0,50160.0,130580.0,120520.0,60040.0,21020.0,40020.0,30601.0,1.0,3.0,110045.0,2.0,False,data:color
22664,0,90300.0,50050.0,130140.0,120080.0,60020.0,20690.0,40020.0,30120.0,13.0,8.0,110140.0,0.0,True,data:color
22663,1,91020.0,55200.0,130540.0,120440.0,60145.0,25540.0,40020.0,31160.0,8.0,6.0,110200.0,1.0,False,data:color
22662,0,90740.0,50140.0,130760.0,120421.0,60145.0,20640.0,40020.0,32360.0,8.0,7.0,110140.0,3.0,False,data:color
22661,1,90220.0,55040.0,130060.0,120360.0,60020.0,25683.0,40020.0,30707.0,13.0,6.0,110120.0,0.0,True,data:color
22660,1,90800.0,55100.0,130560.0,120560.0,60020.0,25703.0,40020.0,30420.0,1.0,6.0,110200.0,2.0,False,data:color
22659,0,90240.0,50119.0,130442.0,120140.0,60140.0,20720.0,40020.0,30101.0,8.0,3.0,110200.0,2.0,True,data:color
22658,0,90600.0,50140.0,130120.0,120900.0,60100.0,20485.0,40020.0,32730.0,15.0,3.0,110200.0,0.0,False,data:color
22657,0,90540.0,50030.0,130442.0,120431.0,60040.0,20860.0,40020.0,30860.0,12.0,9.0,110200.0,3.0,False,data:color
22656,0,90443.0,50160.0,130280.0,120420.0,60060.0,20635.0,40020.0,31480.0,9.0,2.0,110120.0,0.0,False,data:color
22655,0,90080.0,50120.0,130780.0,120240.0,60140.0,20240.0,40020.0,30860.0,10.0,6.0,110140.0,4.0,False,data:color
22654,0,90442.0,50100.0,130770.0,120020.0,60180.0,20440.0,40020.0,30705.0,15.0,3.0,110045.0,0.0,False,data:color
22653,1,90656.0,55060.0,130280.0,120480.0,60040.0,25642.0,40020.0,32340.0,12.0,4.0,110200.0,5.0,True,data:color
22652,0,90443.0,50200.0,130580.0,120432.0,60060.0,20725.0,40020.0,30640.0,6.0,2.0,110080.0,0.0,False,data:color
22651,0,90362.0,50030.0,130760.0,120240.0,60180.0,21100.0,40020.0,30575.0,9.0,3.0,110020.0,3.0,False,data:color
22650,0,90260.0,50070.0,130381.0,120640.0,60100.0,20107.0,40020.0,30940.0,5.0,5.0,110140.0,5.0,False,data:color
22649,0,90220.0,50119.0,130160.0,120601.0,60100.0,21060.0,40020.0,31500.0,5.0,1.0,110200.0,3.0,False,data:color
22648,0,90443.0,50020.0,130601.0,120800.0,60180.0,20181.0,40020.0,30571.0,7.0,4.0,110140.0,0.0,False,data:color
22647,0,90120.0,50070.0,130040.0,120620.0,60040.0,20770.0,40020.0,30241.0,15.0,3.0,110080.0,0.0,False,data:color
22646,0,90200.0,50040.0,130600.0,120600.0,60160.0,20561.0,40020.0,30573.0,5.0,6.0,110080.0,1.0,False,data:color
22645,0,90440.0,50020.0,130560.0,120021.0,60120.0,20561.0,40020.0,30576.0,12.0,6.0,110100.0,0.0,False,data:color
22644,0,90442.0,50180.0,130120.0,120140.0,60080.0,20562.0,40020.0,32240.0,3.0,8.0,110080.0,2.0,False,data:color
22643,0,90321.0,50180.0,130840.0,120481.0,60145.0,20375.0,40020.0,30101.0,13.0,3.0,110045.0,2.0,False,data:color
22642,0,90261.0,50070.0,130400.0,120060.0,60140.0,20630.0,40020.0,30960.0,6.0,0.0,110180.0,2.0,True,data:color
22641,0,91020.0,50020.0,130580.0,120520.0,60020.0,20300.0,40020.0,30162.0,6.0,0.0,110200.0,3.0,False,data:color
22640,0,90220.0,50140.0,130790.0,120601.0,60120.0,21000.0,40020.0,32300.0,7.0,5.0,110120.0,0.0,True,data:color
22639,1,90540.0,55040.0,130785.0,120510.0,60120.0,25642.0,40020.0,30505.0,2.0,7.0,110200.0,0.0,True,data:color
22638,0,90440.0,50120.0,130790.0,120440.0,60100.0,20690.0,40020.0,31140.0,10.0,7.0,110080.0,1.0,True,data:color
22637,0,90460.0,50180.0,130620.0,120480.0,60145.0,20620.0,40020.0,31320.0,11.0,0.0,110020.0,0.0,False,data:color
22636,0,90490.0,50119.0,130360.0,120240.0,60200.0,20240.0,40020.0,32120.0,6.0,4.0,110180.0,5.0,False,data:color
22635,1,90080.0,55060.0,130480.0,120140.0,60160.0,25344.0,40020.0,31761.0,1.0,4.0,110200.0,0.0,False,data:color
22634,0,90480.0,50160.0,130220.0,120800.0,60145.0,20730.0,40020.0,31500.0,15.0,3.0,110120.0,2.0,True,data:color
22633,0,90220.0,50040.0,130260.0,120421.0,60020.0,20181.0,40020.0,30422.0,7.0,7.0,110100.0,2.0,True,data:color
22632,0,90140.0,50020.0,130420.0,120200.0,60155.0,20300.0,40020.0,31766.0,14.0,3.0,110180.0,1.0,False,data:color
22631,0,90560.0,50070.0,130300.0,120602.0,60140.0,20583.0,40020.0,30423.0,12.0,6.0,110040.0,2.0,True,data:color
22630,0,90561.0,50040.0,130500.0,120400.0,60180.0,20584.0,40020.0,31940.0,13.0,8.0,110120.0,0.0,False,data:color
22629,0,90490.0,50180.0,130200.0,120300.0,60040.0,20780.0,40020.0,31540.0,0.0,7.0,110200.0,0.0,True,data:color
22628,0,90100.0,50060.0,130580.0,120600.0,60020.0,20583.0,40020.0,30782.0,2.0,3.0,110040.0,0.0,False,data:color
22627,0,90656.0,50040.0,130320.0,120800.0,60145.0,20630.0,40020.0,30760.0,14.0,6.0,110100.0,4.0,False,data:color
22626,0,90562.0,50050.0,130381.0,120601.0,60160.0,20520.0,40020.0,31445.0,6.0,7.0,110040.0,2.0,True,data:color
22625,0,90441.0,50119.0,130401.0,120580.0,60040.0,20820.0,40020.0,31920.0,4.0,0.0,110120.0,1.0,False,data:color
22624,0,90535.0,50060.0,130700.0,120280.0,60020.0,20240.0,40020.0,31445.0,7.0,5.0,110080.0,3.0,False,data:color
22623,0,90620.0,50120.0,130400.0,120520.0,60100.0,20690.0,40020.0,30166.0,8.0,8.0,110040.0,6.0,False,data:color
22622,0,90442.0,50050.0,130770.0,120540.0,60155.0,20841.0,40020.0,30542.0,4.0,7.0,110045.0,2.0,False,data:color
22621,0,90280.0,50119.0,130560.0,120060.0,60140.0,20290.0,40020.0,30579.0,8.0,2.0,110140.0,3.0,True,data:color
22620,0,90100.0,50070.0,130640.0,120021.0,60020.0,20690.0,40020.0,32380.0,6.0,5.0,110120.0,3.0,False,data:color
22619,0,90460.0,50050.0,130380.0,120022.0,60140.0,20465.0,40020.0,30574.0,5.0,6.0,110120.0,0.0,False,data:color
22618,0,90560.0,50119.0,130360.0,120181.0,60180.0,21270.0,40020.0,30580.0,6.0,5.0,110080.0,3.0,False,data:color
22617,0,90140.0,50140.0,130140.0,120460.0,60180.0,20375.0,40020.0,32000.0,9.0,3.0,110020.0,3.0,False,data:color
22616,0,90442.0,50180.0,130140.0,120020.0,60120.0,20386.0,40020.0,30505.0,0.0,10.0,110140.0,3.0,False,data:color
22615,0,90442.0,50160.0,130781.0,120420.0,60145.0,20735.0,40020.0,31761.0,9.0,5.0,110080.0,0.0,True,data:color
22614,0,90441.0,50160.0,130600.0,120520.0,60180.0,20141.0,40020.0,30860.0,11.0,8.0,110080.0,3.0,True,data:color
22613,0,90460.0,50160.0,130381.0,120120.0,60100.0,21020.0,40020.0,30500.0,6.0,0.0,110200.0,3.0,False,data:color
22612,0,90080.0,50050.0,130140.0,120243.0,60145.0,20960.0,40020.0,31445.0,12.0,5.0,110080.0,4.0,True,data:color
22611,0,90200.0,50119.0,130830.0,120340.0,60160.0,20582.0,40020.0,31580.0,15.0,9.0,110120.0,0.0,False,data:color
22610,0,90200.0,50060.0,130640.0,120165.0,60020.0,20500.0,40020.0,30501.0,0.0,5.0,110140.0,0.0,False,data:color
22609,1,90240.0,55060.0,130790.0,120023.0,60160.0,25780.0,40020.0,30784.0,14.0,0.0,110080.0,1.0,False,data:color
22608,0,90280.0,50119.0,130240.0,120060.0,60180.0,20660.0,40020.0,30800.0,6.0,4.0,110045.0,2.0,True,data:color
22607,0,90443.0,50030.0,130280.0,120601.0,60180.0,20841.0,40020.0,32360.0,8.0,4.0,110080.0,3.0,True,data:color
22606,1,90441.0,55140.0,130442.0,120243.0,60180.0,25344.0,40020.0,30360.0,1.0,3.0,110120.0,0.0,False,data:color
22605,1,90260.0,55120.0,130560.0,120300.0,60140.0,25347.0,40020.0,31540.0,4.0,1.0,110020.0,0.0,False,data:color
22604,0,90443.0,50120.0,130620.0,120023.0,60040.0,20020.0,40020.0,31940.0,2.0,10.0,110140.0,0.0,False,data:color
22603,0,90280.0,50080.0,130601.0,120580.0,60145.0,20820.0,40020.0,30180.0,13.0,6.0,110045.0,3.0,False,data:color
22602,1,90200.0,55180.0,130400.0,120600.0,60100.0,25345.0,40020.0,30640.0,6.0,9.0,110100.0,0.0,False,data:color
22601,1,90261.0,55160.0,130442.0,120060.0,60160.0,26061.0,40020.0,30580.0,2.0,7.0,110100.0,0.0,False,data:color
22600,0,90460.0,50040.0,130441.0,120120.0,60145.0,20240.0,40020.0,30961.0,10.0,5.0,110040.0,3.0,False,data:color
22599,0,90600.0,50040.0,130140.0,120021.0,60155.0,20480.0,40020.0,31800.0,7.0,2.0,110140.0,2.0,True,data:color
22598,0,90060.0,50140.0,130580.0,120640.0,60160.0,20630.0,40020.0,30581.0,14.0,2.0,110180.0,4.0,False,data:color
22597,1,90440.0,55119.0,130100.0,120023.0,60145.0,25740.0,40020.0,31980.0,12.0,5.0,110140.0,4.0,False,data:color
22596,1,90441.0,55119.0,130660.0,120510.0,60145.0,25120.0,40020.0,32040.0,1.0,8.0,110040.0,2.0,False,data:color
22595,0,90080.0,50060.0,130441.0,120024.0,60160.0,20470.0,40020.0,31445.0,14.0,4.0,110040.0,0.0,False,data:color
22594,0,90441.0,50100.0,130440.0,120243.0,60100.0,21280.0,40020.0,30520.0,11.0,4.0,110045.0,3.0,False,data:color
22593,0,90560.0,50119.0,130300.0,120510.0,60020.0,20583.0,40020.0,32740.0,0.0,1.0,110045.0,0.0,False,data:color
22592,0,90260.0,50119.0,130360.0,120640.0,60020.0,20680.0,40020.0,31800.0,2.0,10.0,110200.0,0.0,False,data:color
22591,0,90220.0,50020.0,130790.0,120060.0,60160.0,20800.0,40020.0,30360.0,6.0,0.0,110080.0,1.0,False,data:color
22590,0,90380.0,50060.0,130480.0,120420.0,60040.0,21060.0,40020.0,30300.0,15.0,3.0,110120.0,0.0,False,data:color
22589,1,90441.0,55080.0,130640.0,120510.0,60200.0,26040.0,40020.0,30498.0,9.0,8.0,110180.0,1.0,False,data:color
22588,0,90020.0,50120.0,130320.0,120510.0,60145.0,20545.0,40020.0,31320.0,7.0,5.0,110080.0,3.0,True,data:color
22587,0,90220.0,50020.0,130300.0,120220.0,60020.0,21020.0,40020.0,30101.0,6.0,7.0,110140.0,0.0,True,data:color
22586,0,90240.0,50040.0,130680.0,120140.0,60155.0,20340.0,40020.0,30962.0,4.0,7.0,110080.0,2.0,False,data:color
22585,0,90500.0,50140.0,130700.0,120060.0,60020.0,20660.0,40020.0,31766.0,12.0,7.0,110180.0,0.0,True,data:color
22584,0,90760.0,50020.0,130720.0,120580.0,60180.0,20841.0,40020.0,32650.0,3.0,4.0,110040.0,1.0,False,data:color
22583,1,90560.0,55070.0,130780.0,120020.0,60160.0,25421.0,40020.0,30422.0,7.0,5.0,110120.0,2.0,True,data:color
22582,0,90443.0,50180.0,130420.0,120601.0,60160.0,20660.0,40020.0,30960.0,1.0,10.0,110120.0,3.0,False,data:color
22581,0,90200.0,50140.0,130830.0,120340.0,60040.0,20440.0,40020.0,32340.0,11.0,6.0,110120.0,0.0,False,data:color
22580,0,90441.0,50030.0,130040.0,120510.0,60020.0,20465.0,40020.0,30380.0,1.0,7.0,110200.0,0.0,False,data:color
22579,0,90500.0,50119.0,130700.0,120060.0,60060.0,20660.0,40020.0,30579.0,12.0,4.0,110180.0,2.0,False,data:color
22578,0,90140.0,50020.0,130520.0,120540.0,60080.0,20640.0,40020.0,31800.0,0.0,10.0,110100.0,2.0,False,data:color
22577,1,90320.0,55070.0,130600.0,120482.0,60155.0,25543.0,40020.0,30840.0,1.0,5.0,110045.0,0.0,False,data:color
22576,0,90380.0,50100.0,130020.0,120140.0,60180.0,20107.0,40020.0,30340.0,1.0,4.0,110045.0,3.0,False,data:color
22575,0,91020.0,50060.0,130260.0,120024.0,60140.0,20770.0,40020.0,31766.0,5.0,9.0,110200.0,3.0,False,data:color
22574,0,90443.0,50119.0,130460.0,120520.0,60040.0,20770.0,40020.0,30630.0,9.0,7.0,110120.0,3.0,False,data:color
22573,0,90040.0,50140.0,130785.0,120020.0,60145.0,20086.0,40020.0,30800.0,7.0,2.0,110200.0,1.0,False,data:color
22572,1,90560.0,55070.0,130780.0,120510.0,60020.0,25705.0,40020.0,30165.0,8.0,4.0,110080.0,0.0,False,data:color
22571,0,90020.0,50119.0,130381.0,120200.0,60060.0,20310.0,40020.0,32250.0,13.0,7.0,110080.0,2.0,False,data:color
22570,1,90540.0,55160.0,130601.0,120400.0,60060.0,26060.0,40020.0,30577.0,1.0,4.0,110140.0,2.0,False,data:color
22569,0,91020.0,50070.0,130790.0,120640.0,60040.0,20581.0,40020.0,30240.0,12.0,6.0,110100.0,6.0,False,data:color
22568,0,90561.0,50120.0,130121.0,120140.0,60180.0,20340.0,40020.0,32100.0,13.0,9.0,110100.0,2.0,True,data:color
22567,0,90100.0,50160.0,130340.0,120602.0,60020.0,20300.0,40020.0,32240.0,3.0,6.0,110080.0,2.0,False,data:color
22566,1,90100.0,55070.0,130200.0,120300.0,60020.0,25347.0,40020.0,30501.0,11.0,5.0,110120.0,5.0,True,data:color
22565,1,90441.0,55100.0,130420.0,120600.0,60100.0,26105.0,40020.0,30498.0,8.0,4.0,110100.0,3.0,True,data:color
22564,0,90442.0,50119.0,130300.0,120180.0,60140.0,20730.0,40020.0,32320.0,15.0,3.0,110045.0,0.0,True,data:color
22563,0,90220.0,50100.0,130442.0,120601.0,60020.0,20730.0,40020.0,30504.0,15.0,3.0,110140.0,1.0,True,data:color
22562,0,90460.0,50060.0,130020.0,120022.0,60020.0,20311.0,40020.0,30498.0,2.0,10.0,110020.0,2.0,False,data:color
22561,0,91020.0,50140.0,130340.0,120022.0,60140.0,20630.0,40020.0,32200.0,1.0,7.0,110040.0,0.0,False,data:color
22560,1,90362.0,55040.0,130320.0,120240.0,60180.0,25345.0,40020.0,31761.0,12.0,9.0,110080.0,2.0,True,data:color
22559,0,90300.0,50080.0,130442.0,120400.0,60160.0,20141.0,40020.0,32580.0,7.0,2.0,110045.0,1.0,False,data:color
22558,0,90321.0,50060.0,130480.0,120481.0,60145.0,20020.0,40020.0,30502.0,8.0,7.0,110045.0,1.0,False,data:color
22557,0,91020.0,50020.0,130121.0,120482.0,60020.0,20290.0,40020.0,30498.0,9.0,2.0,110100.0,4.0,False,data:color
22556,0,90120.0,50140.0,130520.0,120400.0,60120.0,20085.0,40020.0,31120.0,5.0,8.0,110100.0,3.0,False,data:color
22555,1,90220.0,55180.0,130381.0,120060.0,60120.0,25346.0,40020.0,30860.0,11.0,7.0,110080.0,0.0,True,data:color
22554,0,90200.0,50030.0,130121.0,120640.0,60080.0,20780.0,40020.0,30420.0,6.0,5.0,110140.0,0.0,False,data:color
22553,0,90040.0,50030.0,130781.0,120160.0,60120.0,20480.0,40020.0,30261.0,3.0,8.0,110040.0,1.0,False,data:color
22552,0,90320.0,50020.0,130340.0,120023.0,60020.0,20542.0,40020.0,30120.0,10.0,6.0,110020.0,5.0,False,data:color
22551,0,90340.0,50080.0,130220.0,120481.0,60080.0,20310.0,40020.0,30505.0,6.0,6.0,110140.0,2.0,False,data:color
22550,1,91000.0,55060.0,130620.0,120240.0,60040.0,26050.0,40020.0,30166.0,10.0,1.0,110180.0,5.0,False,data:color
22549,0,90560.0,50160.0,130420.0,120602.0,60160.0,20800.0,40020.0,30781.0,3.0,5.0,110040.0,2.0,False,data:color
22548,0,90563.0,50020.0,130540.0,120060.0,60140.0,20740.0,40020.0,30520.0,8.0,6.0,110080.0,2.0,True,data:color
22547,0,90540.0,50040.0,130785.0,120510.0,60140.0,21220.0,40020.0,30700.0,2.0,4.0,110080.0,0.0,False,data:color
22546,0,90220.0,50119.0,130760.0,120421.0,60100.0,21060.0,40020.0,31000.0,8.0,3.0,110140.0,2.0,True,data:color
22545,0,91000.0,50020.0,130830.0,120200.0,60080.0,20465.0,40020.0,31500.0,9.0,2.0,110140.0,5.0,False,data:color
22544,0,90440.0,50119.0,130860.0,120630.0,60145.0,20660.0,40020.0,30961.0,10.0,5.0,110140.0,0.0,True,data:color
22543,1,90160.0,55050.0,130400.0,120260.0,60140.0,25939.0,40020.0,31580.0,10.0,0.0,110100.0,0.0,True,data:color
22542,0,90442.0,50119.0,130720.0,120620.0,60160.0,20641.0,40020.0,32360.0,15.0,7.0,110045.0,0.0,True,data:color
22541,0,90442.0,50060.0,130280.0,120180.0,60020.0,20320.0,40020.0,30635.0,15.0,3.0,110120.0,0.0,False,data:color
22540,1,90720.0,55100.0,130860.0,120540.0,60180.0,25300.0,40020.0,30040.0,5.0,6.0,110120.0,3.0,False,data:color
22539,0,90540.0,50140.0,130381.0,120400.0,60140.0,20465.0,40020.0,30960.0,1.0,4.0,110180.0,1.0,False,data:color
22538,0,90600.0,50140.0,130620.0,120021.0,60080.0,21290.0,40020.0,30505.0,6.0,5.0,110140.0,0.0,False,data:color
22537,0,91020.0,50160.0,130640.0,120600.0,60020.0,20770.0,40020.0,32265.0,12.0,5.0,110080.0,0.0,False,data:color
22536,1,90340.0,55040.0,130381.0,120482.0,60155.0,26040.0,40020.0,30790.0,2.0,7.0,110180.0,2.0,False,data:color
22535,0,91000.0,50040.0,130200.0,120240.0,60060.0,20735.0,40020.0,31766.0,8.0,6.0,110045.0,1.0,False,data:color
22534,0,90500.0,50050.0,130680.0,120460.0,60180.0,20300.0,40020.0,31320.0,4.0,1.0,110020.0,2.0,False,data:color
22533,0,90100.0,50060.0,130401.0,120900.0,60080.0,20465.0,40020.0,31840.0,1.0,10.0,110200.0,2.0,False,data:color
22532,0,90490.0,50140.0,130120.0,120320.0,60040.0,21120.0,40020.0,31580.0,15.0,10.0,110200.0,4.0,False,data:color
22531,0,90040.0,50160.0,130441.0,120022.0,60200.0,20220.0,40020.0,30940.0,8.0,6.0,110080.0,1.0,False,data:color
22530,1,90220.0,55040.0,130401.0,120220.0,60200.0,25345.0,40020.0,31445.0,14.0,1.0,110200.0,5.0,False,data:color
22529,0,90500.0,50119.0,130780.0,120060.0,60100.0,20370.0,40020.0,30860.0,8.0,2.0,110100.0,4.0,False,data:color
22528,1,90535.0,55050.0,130320.0,120022.0,60155.0,25642.0,40020.0,31160.0,2.0,3.0,110200.0,0.0,False,data:color
22527,0,90180.0,50140.0,130620.0,120240.0,60120.0,20720.0,40020.0,30450.0,15.0,7.0,110020.0,0.0,False,data:color
22526,0,90280.0,50120.0,130240.0,120060.0,60120.0,20140.0,40020.0,30101.0,7.0,5.0,110140.0,0.0,False,data:color
22525,0,90060.0,50060.0,130040.0,120640.0,60160.0,20740.0,40020.0,30140.0,2.0,10.0,110040.0,3.0,False,data:color
22524,0,90340.0,50060.0,130620.0,120400.0,60020.0,20960.0,40020.0,31580.0,7.0,2.0,110140.0,1.0,False,data:color
22523,1,90741.0,55070.0,130280.0,120510.0,60080.0,25900.0,40020.0,30423.0,3.0,0.0,110120.0,1.0,False,data:color
22522,1,90563.0,55020.0,130620.0,120432.0,60160.0,25642.0,40020.0,32340.0,12.0,6.0,110020.0,0.0,True,data:color
22521,0,90562.0,50050.0,130400.0,120601.0,60145.0,20480.0,40020.0,30423.0,10.0,8.0,110040.0,0.0,True,data:color
22520,0,91020.0,50160.0,130580.0,120520.0,60040.0,20690.0,40020.0,30280.0,6.0,6.0,110020.0,0.0,True,data:color
22519,0,90362.0,50060.0,130040.0,120602.0,60040.0,20500.0,40020.0,31600.0,5.0,1.0,110120.0,0.0,False,data:color
22518,0,90080.0,50160.0,130400.0,120510.0,60080.0,20980.0,40020.0,31600.0,5.0,6.0,110080.0,2.0,True,data:color
22517,1,90443.0,55120.0,130381.0,120520.0,60040.0,26061.0,40020.0,30541.0,7.0,5.0,110040.0,2.0,False,data:color
22516,0,90490.0,50200.0,130080.0,120060.0,60120.0,20820.0,40020.0,30940.0,10.0,1.0,110040.0,3.0,False,data:color
22515,0,90560.0,50140.0,130770.0,120602.0,60145.0,20735.0,40020.0,32320.0,1.0,3.0,110100.0,0.0,True,data:color
22514,0,90540.0,50140.0,130040.0,120022.0,60020.0,21130.0,40020.0,31980.0,2.0,10.0,110140.0,2.0,False,data:color
22513,0,90340.0,50020.0,130400.0,120601.0,60180.0,20520.0,40020.0,30380.0,11.0,0.0,110045.0,3.0,True,data:color
22512,0,90480.0,50140.0,130380.0,120080.0,60100.0,21000.0,40020.0,31860.0,4.0,6.0,110120.0,2.0,False,data:color
22511,1,90562.0,55120.0,130790.0,120520.0,60020.0,25770.0,40020.0,31766.0,12.0,7.0,110045.0,3.0,False,data:color
